,Date,TMAX,TMIN,WMAX,RTOT
0,2010-01-01 12:00:00,-11.26,-16.46,7.323933369440223,0.05
0,2010-01-02 12:00:00,-10.16,-15.96,4.6872166581031856,0.0
0,2010-01-03 12:00:00,-9.96,-14.36,5.941380311005179,0.06
0,2010-01-04 12:00:00,-8.46,-12.86,5.685068161420759,0.16999999999999998
0,2010-01-05 12:00:00,-7.16,-11.06,3.7947331922020555,0.77
0,2010-01-06 12:00:00,-5.46,-7.46,9.548298277703731,7.1
0,2010-01-07 12:00:00,-3.46,-13.66,8.645229898620395,1.3400000000000003
0,2010-01-08 12:00:00,-8.56,-13.96,4.441846462902562,0.03
0,2010-01-09 12:00:00,-7.26,-15.26,7.424957912338629,0.0
0,2010-01-10 12:00:00,-2.86,-7.86,6.931089380465382,1.0
0,2010-01-11 12:00:00,-3.86,-7.96,6.161168720299744,0.19000000000000006
0,2010-01-12 12:00:00,0.34,-7.56,6.673080248281149,0.0
0,2010-01-13 12:00:00,1.24,-3.26,5.724508712544683,0.8700000000000001
0,2010-01-14 12:00:00,1.64,-1.76,3.132091952673165,0.3300000000000001
0,2010-01-15 12:00:00,2.54,-1.96,2.4,0.0
0,2010-01-16 12:00:00,2.44,-1.76,3.4132096331752027,0.0
0,2010-01-17 12:00:00,2.34,-2.96,3.4525353003264136,0.3200000000000001
0,2010-01-18 12:00:00,1.44,-3.66,3.623534186398688,0.0
0,2010-01-19 12:00:00,1.34,-4.06,7.66550715869472,6.3
0,2010-01-20 12:00:00,2.54,0.74,8.367197858303577,4.14
0,2010-01-21 12:00:00,2.64,0.64,5.830951894845301,0.6000000000000001
0,2010-01-22 12:00:00,7.84,1.84,8.883692925805123,16.29
0,2010-01-23 12:00:00,7.34,-0.56,12.182774724995944,18.15
0,2010-01-24 12:00:00,-0.06,-4.46,9.865596788841513,3.04
0,2010-01-25 12:00:00,-4.46,-6.86,9.408506789071259,0.81
0,2010-01-26 12:00:00,-0.66,-8.06,6.96419413859206,0.15000000000000002
0,2010-01-27 12:00:00,-2.66,-10.86,6.931089380465382,0.0
0,2010-01-28 12:00:00,-8.06,-11.56,5.5901699437494745,0.0
0,2010-01-29 12:00:00,-4.46,-9.56,5.517245689653488,0.0
0,2010-01-30 12:00:00,-1.86,-9.46,4.491102314577124,0.0
0,2010-01-31 12:00:00,0.24,-7.96,3.6400549446402586,0.02
0,2010-02-01 12:00:00,1.24,-2.26,4.609772228646444,0.64
0,2010-02-02 12:00:00,0.54,-3.86,4.99799959983992,0.12
0,2010-02-03 12:00:00,-0.06,-4.16,6.315061361538778,1.82
0,2010-02-04 12:00:00,0.44,-1.06,8.275868534480232,9.189999999999998
0,2010-02-05 12:00:00,-1.16,-8.76,10.218121158021177,0.51
0,2010-02-06 12:00:00,-3.16,-8.56,2.823118842698621,0.0
0,2010-02-07 12:00:00,-2.96,-10.76,5.008991914547277,2.26
0,2010-02-08 12:00:00,-3.46,-5.96,10.682696288858914,8.649999999999999
0,2010-02-09 12:00:00,-4.26,-7.86,10.818964830333817,0.98
0,2010-02-10 12:00:00,-2.46,-14.06,3.9698866482558417,0.02
0,2010-02-11 12:00:00,-3.56,-14.26,3.178049716414141,0.05
0,2010-02-12 12:00:00,-2.76,-12.36,3.4132096331752027,0.0
0,2010-02-13 12:00:00,-2.06,-13.76,4.588027898781785,0.0
0,2010-02-14 12:00:00,-4.16,-7.56,7.357309290766564,1.86
0,2010-02-15 12:00:00,-1.86,-5.76,7.102112361825881,1.6800000000000002
0,2010-02-16 12:00:00,-2.46,-5.66,5.374011537017761,0.91
0,2010-02-17 12:00:00,0.84,-6.16,4.846648326421054,0.24
0,2010-02-18 12:00:00,0.94,-7.36,3.676955262170047,1.45
0,2010-02-19 12:00:00,1.44,-1.76,4.110960958218893,0.92
0,2010-02-20 12:00:00,1.04,0.54,5.300943312279429,11.5
0,2010-02-21 12:00:00,1.34,-0.66,7.463243262818115,2.78
0,2010-02-22 12:00:00,1.24,-3.36,4.661544808322667,2.08
0,2010-02-23 12:00:00,-2.36,-6.06,8.472307831990053,1.56
0,2010-02-24 12:00:00,-2.16,-8.26,7.993122043357027,0.69
0,2010-02-25 12:00:00,-0.36,-8.46,7.150524456289903,0.0
0,2010-02-26 12:00:00,0.24,-5.36,5.813776741499454,0.8100000000000002
0,2010-02-27 12:00:00,1.94,-1.16,5.185556864985669,0.5800000000000001
0,2010-02-28 12:00:00,1.94,-1.76,5.1009802979427405,0.5800000000000001
0,2010-03-01 12:00:00,1.24,-2.66,6.400781202322104,0.6300000000000001
0,2010-03-02 12:00:00,2.34,-3.46,5.141984052872977,0.15000000000000002
0,2010-03-03 12:00:00,4.04,-3.26,4.301162633521313,0.01
0,2010-03-04 12:00:00,5.14,-2.96,2.8425340807103794,0.0
0,2010-03-05 12:00:00,8.54,-2.26,3.471310991541956,0.0
0,2010-03-06 12:00:00,5.04,-0.36,6.007495318350236,4.14
0,2010-03-07 12:00:00,10.74,2.64,3.22490309931942,0.17
0,2010-03-08 12:00:00,8.74,3.44,6.276941930590088,3.61
0,2010-03-09 12:00:00,17.04,8.84,7.653757247260982,3.58
0,2010-03-10 12:00:00,13.24,7.84,7.468600939935137,9.8
0,2010-03-11 12:00:00,11.64,3.64,12.662148316932635,13.66
0,2010-03-12 12:00:00,10.24,4.54,6.603786792439622,2.76
0,2010-03-13 12:00:00,6.24,4.14,7.300684899377591,1.3300000000000003
0,2010-03-14 12:00:00,6.54,3.04,5.008991914547277,0.55
0,2010-03-15 12:00:00,13.04,2.64,3.298484500494129,0.0
0,2010-03-16 12:00:00,13.24,2.64,3.8013155617496426,0.0
0,2010-03-17 12:00:00,15.14,3.44,4.767598976424087,0.0
0,2010-03-18 12:00:00,14.44,5.44,5.0931326312987375,0.0
0,2010-03-19 12:00:00,7.44,1.64,7.961155694998058,2.7700000000000005
0,2010-03-20 12:00:00,10.14,2.04,8.198780397107853,2.5
0,2010-03-21 12:00:00,9.24,4.24,8.160882305241266,0.87
0,2010-03-22 12:00:00,14.14,0.94,4.464302857109944,0.0
0,2010-03-23 12:00:00,13.44,5.24,4.504442251822083,2.11
0,2010-03-24 12:00:00,9.94,-1.56,9.52732911156112,31.43
0,2010-03-25 12:00:00,6.44,-3.36,6.236986451805071,0.0
0,2010-03-26 12:00:00,10.64,-0.26,5.032891812864649,2.55
0,2010-03-27 12:00:00,9.44,1.14,7.400675644831357,24.17
0,2010-03-28 12:00:00,10.34,-0.46,6.519202405202648,0.0
0,2010-03-29 12:00:00,14.84,1.74,5.048762224545735,0.0
0,2010-03-30 12:00:00,19.34,8.54,8.00812087820857,0.0
0,2010-03-31 12:00:00,21.24,10.94,7.766595135579039,0.0
0,2010-04-01 12:00:00,20.74,12.64,8.584287972802404,0.0
0,2010-04-02 12:00:00,14.74,7.64,7.343704787094863,12.13
0,2010-04-03 12:00:00,20.34,7.24,8.050465825031493,3.29
0,2010-04-04 12:00:00,22.64,15.04,9.090654541890807,1.3
0,2010-04-05 12:00:00,22.54,16.74,9.4847245611035,0.7000000000000001
0,2010-04-06 12:00:00,18.14,7.04,7.787810988975015,8.94
0,2010-04-07 12:00:00,9.94,4.14,7.605918747922567,0.66
0,2010-04-08 12:00:00,12.64,2.84,4.243819034784589,0.0
0,2010-04-09 12:00:00,18.84,6.54,6.774215821775979,0.0
0,2010-04-10 12:00:00,20.64,10.14,4.1436698710201325,1.87
0,2010-04-11 12:00:00,21.84,10.64,4.4045431091090474,0.0
0,2010-04-12 12:00:00,24.34,12.34,4.6173585522460785,0.0
0,2010-04-13 12:00:00,24.84,12.64,4.301162633521313,0.0
0,2010-04-14 12:00:00,24.84,14.44,6.594694837519017,0.0
0,2010-04-15 12:00:00,18.04,7.94,6.777905281132218,2.8999999999999995
0,2010-04-16 12:00:00,13.44,4.24,5.745432968889292,0.0
0,2010-04-17 12:00:00,14.34,3.74,3.40587727318528,0.0
0,2010-04-18 12:00:00,15.94,3.94,2.7802877548915688,0.0
0,2010-04-19 12:00:00,17.44,8.04,2.4166091947189146,0.0
0,2010-04-20 12:00:00,19.54,8.14,2.5806975801127883,0.0
0,2010-04-21 12:00:00,20.14,10.64,2.7658633371878665,1.08
0,2010-04-22 12:00:00,13.64,10.34,8.158431221748456,41.73
0,2010-04-23 12:00:00,18.34,12.54,11.543396380615196,17.02
0,2010-04-24 12:00:00,13.24,7.84,8.570880934886446,9.95
0,2010-04-25 12:00:00,15.04,5.64,7.170076708097341,0.47
0,2010-04-26 12:00:00,12.94,2.74,5.597320787662611,0.22000000000000006
0,2010-04-27 12:00:00,15.84,2.34,4.788527957525153,0.0
0,2010-04-28 12:00:00,21.54,9.04,9.912618221237013,0.0
0,2010-04-29 12:00:00,21.54,15.54,8.905054744357274,6.74
0,2010-04-30 12:00:00,24.34,13.04,9.192388155425117,40.56
0,2010-05-01 12:00:00,20.34,10.14,5.1623637996561245,10.71
0,2010-05-02 12:00:00,21.94,11.94,7.2201108024738785,1.69
0,2010-05-03 12:00:00,21.84,11.24,6.514598989960933,0.0
0,2010-05-04 12:00:00,22.44,11.74,5.508175741568165,0.19
0,2010-05-05 12:00:00,19.74,9.64,4.601086828130937,0.81
0,2010-05-06 12:00:00,21.64,8.14,7.397972695272673,7.81
0,2010-05-07 12:00:00,8.94,3.64,7.907591289387685,0.1
0,2010-05-08 12:00:00,14.94,2.94,2.7459060435491955,0.0
0,2010-05-09 12:00:00,14.54,6.54,7.998124780221923,7.369999999999999
0,2010-05-10 12:00:00,19.24,9.04,9.047651629014018,23.52
0,2010-05-11 12:00:00,20.94,10.14,5.011985634456668,2.13
0,2010-05-12 12:00:00,25.04,15.24,6.847627326307997,14.239999999999998
0,2010-05-13 12:00:00,19.84,10.14,5.015974481593781,0.31
0,2010-05-14 12:00:00,19.94,10.84,3.921734310225516,0.64
0,2010-05-15 12:00:00,15.14,11.84,5.727128425310543,2.55
0,2010-05-16 12:00:00,11.64,10.14,5.930430001273095,38.44
0,2010-05-17 12:00:00,11.74,8.44,4.903060268852505,0.54
0,2010-05-18 12:00:00,19.04,10.94,5.325410782277738,0.11
0,2010-05-19 12:00:00,15.54,12.04,6.260990336999412,13.87
0,2010-05-20 12:00:00,21.34,15.24,5.456189146281496,17.12
0,2010-05-21 12:00:00,25.34,15.34,3.5440090293338704,0.16999999999999998
0,2010-05-22 12:00:00,29.94,16.94,4.72652091923859,0.0
0,2010-05-23 12:00:00,29.54,20.74,3.6619666847201113,1.81
0,2010-05-24 12:00:00,28.14,18.94,2.8178005607210737,4.840000000000002
0,2010-05-25 12:00:00,28.84,17.84,1.9104973174542799,3.6999999999999993
0,2010-05-26 12:00:00,25.64,13.34,5.470831746635972,1.49
0,2010-05-27 12:00:00,23.54,13.44,4.4147480109288235,0.0
0,2010-05-28 12:00:00,28.34,14.44,2.9017236257093817,0.08
0,2010-05-29 12:00:00,29.04,18.04,2.758622844826744,4.1
0,2010-05-30 12:00:00,26.74,19.54,2.5,15.45
0,2010-05-31 12:00:00,29.14,19.74,2.9154759474226504,0.0
0,2010-06-01 12:00:00,30.54,21.04,6.618912297349165,18.42
0,2010-06-02 12:00:00,27.24,17.74,3.689173349139344,2.34
0,2010-06-03 12:00:00,29.24,15.44,4.810405388322279,0.99
0,2010-06-04 12:00:00,28.24,21.24,5.008991914547277,7.67
0,2010-06-05 12:00:00,23.04,14.44,6.981403870282824,0.33
0,2010-06-06 12:00:00,21.84,13.34,2.0591260281974,2.07
0,2010-06-07 12:00:00,19.14,15.34,5.622277118748238,26.16
0,2010-06-08 12:00:00,26.04,16.94,5.366563145999495,0.41
0,2010-06-09 12:00:00,18.34,15.94,3.397057550292605,0.4300000000000001
0,2010-06-10 12:00:00,29.74,21.64,6.449806198638839,0.8500000000000001
0,2010-06-11 12:00:00,31.34,21.44,5.280151512977634,12.24
0,2010-06-12 12:00:00,29.84,23.14,3.920459156782532,9.95
0,2010-06-13 12:00:00,29.54,22.74,3.1240998703626617,15.69
0,2010-06-14 12:00:00,27.14,20.14,6.168468205316454,12.52
0,2010-06-15 12:00:00,26.34,17.44,4.1436698710201325,0.06
0,2010-06-16 12:00:00,28.34,14.04,3.1016124838541645,0.0
0,2010-06-17 12:00:00,31.74,19.74,5.142956348249516,1.83
0,2010-06-18 12:00:00,32.74,22.94,5.371219600798313,1.34
0,2010-06-19 12:00:00,29.24,17.94,6.539113089708726,5.26
0,2010-06-21 12:00:00,33.24,22.04,4.8373546489791295,2.3200000000000003
0,2010-06-22 12:00:00,32.54,22.74,6.860029154456997,9.13
0,2010-06-23 12:00:00,26.54,17.64,4.527692569068709,0.09
0,2010-06-24 12:00:00,27.64,16.34,2.9017236257093817,0.0
0,2010-06-25 12:00:00,32.54,19.64,5.1623637996561245,0.0
0,2010-06-26 12:00:00,29.74,23.14,6.080296045424105,5.15
0,2010-06-27 12:00:00,27.24,17.34,4.686149805543993,1.64
0,2010-06-28 12:00:00,24.04,16.04,3.443835071544513,0.0
0,2010-06-29 12:00:00,23.54,12.74,2.6925824035672523,0.0
0,2010-06-30 12:00:00,24.14,12.34,2.823118842698621,0.0
0,2010-07-01 12:00:00,25.74,11.94,2.9,0.0
0,2010-07-02 12:00:00,28.34,13.34,3.2388269481403302,0.0
0,2010-07-03 12:00:00,30.54,18.44,4.661544808322667,1.69
0,2010-07-04 12:00:00,30.14,21.54,5.458937625582472,0.0
0,2010-07-05 12:00:00,31.54,21.14,3.471310991541956,0.0
0,2010-07-06 12:00:00,32.44,20.24,2.6248809496813377,0.15
0,2010-07-07 12:00:00,26.34,21.34,3.4234485537247377,9.71
0,2010-07-08 12:00:00,26.34,18.54,4.310452412450461,4.880000000000001
0,2010-07-09 12:00:00,29.34,16.74,2.2803508501982757,0.13
0,2010-07-10 12:00:00,28.74,18.14,2.5179356624028344,3.77
0,2010-07-11 12:00:00,27.44,18.34,2.596150997149434,9.26
0,2010-07-12 12:00:00,28.54,19.54,2.3194827009486403,2.02
0,2010-07-13 12:00:00,31.84,19.74,3.6013886210738213,0.0
0,2010-07-14 12:00:00,32.44,22.94,3.4234485537247377,2.25
0,2010-07-15 12:00:00,30.04,15.64,2.9410882339705484,0.0
0,2010-07-16 12:00:00,31.24,16.64,2.9529646120466806,0.0
0,2010-07-17 12:00:00,32.44,22.84,6.010823570859487,2.3
0,2010-07-18 12:00:00,31.54,21.44,5.6435804238089835,5.19
0,2010-07-19 12:00:00,31.04,20.64,4.401136216933077,13.3
0,2010-07-20 12:00:00,30.04,21.74,3.383784863137726,12.669999999999998
0,2010-07-21 12:00:00,29.44,22.24,5.597320787662611,9.72
0,2010-07-22 12:00:00,32.84,25.04,5.3823786563191565,1.81
0,2010-07-23 12:00:00,33.14,25.04,6.1220911460055865,3.92
0,2010-07-24 12:00:00,26.24,19.34,4.162931659299728,9.99
0,2010-07-25 12:00:00,28.74,16.14,2.555386467836128,0.0
0,2010-07-26 12:00:00,32.14,20.84,2.831960451701259,1.68
0,2010-07-27 12:00:00,31.14,21.84,3.5805027579936315,3.91
0,2010-07-28 12:00:00,29.44,18.04,2.9154759474226504,0.0
0,2010-07-29 12:00:00,28.74,16.14,2.751363298439521,0.0
0,2010-07-30 12:00:00,29.84,16.84,3.1384709652950438,3.72
0,2010-07-31 12:00:00,29.94,19.04,2.3021728866442674,0.0
0,2010-08-01 12:00:00,31.84,17.54,2.5317977802344327,0.0
0,2010-08-02 12:00:00,37.14,20.04,3.3541019662496847,1.95
0,2010-08-03 12:00:00,35.14,22.84,3.712142238654117,4.9700000000000015
0,2010-08-04 12:00:00,31.84,20.44,3.014962686336267,0.02
0,2010-08-05 12:00:00,28.04,15.84,3.20624390837628,0.0
0,2010-08-06 12:00:00,29.74,14.54,2.5019992006393608,0.0
0,2010-08-07 12:00:00,32.84,18.54,3.78021163428716,0.0
0,2010-08-08 12:00:00,34.74,20.74,2.9017236257093817,0.0
0,2010-08-09 12:00:00,37.14,24.84,2.7459060435491964,9.41
0,2010-08-10 12:00:00,36.04,24.14,2.6019223662515376,2.18
0,2010-08-11 12:00:00,35.94,21.64,2.6305892875931813,0.01
0,2010-08-12 12:00:00,35.74,20.74,2.9154759474226504,0.0
0,2010-08-13 12:00:00,35.94,20.74,3.984971769034255,5.13
0,2010-08-14 12:00:00,32.54,18.44,4.596737973824482,1.09
0,2010-08-15 12:00:00,29.04,14.14,3.1780497164141406,0.0
0,2010-08-16 12:00:00,29.94,13.84,3.7013511046643495,0.31
0,2010-08-17 12:00:00,31.34,16.14,3.1906112267087634,0.0
0,2010-08-18 12:00:00,33.64,16.14,2.3021728866442674,0.0
0,2010-08-19 12:00:00,34.94,21.34,4.001249804748512,0.02
0,2010-08-20 12:00:00,32.24,17.84,5.020956084253277,8.61
0,2010-08-21 12:00:00,31.84,15.34,4.085339643163099,0.0
0,2010-08-22 12:00:00,30.74,14.74,3.1906112267087634,0.0
0,2010-08-23 12:00:00,30.74,16.74,2.912043955712207,0.0
0,2010-08-24 12:00:00,27.04,14.74,5.0009999000199965,0.0
0,2010-08-25 12:00:00,26.44,11.84,2.9017236257093817,0.0
0,2010-08-26 12:00:00,29.94,11.94,2.720294101747089,0.0
0,2010-08-27 12:00:00,32.14,13.14,3.114482300479488,0.0
0,2010-08-28 12:00:00,34.24,20.14,4.767598976424087,0.0
0,2010-08-29 12:00:00,31.24,19.04,5.508175741568165,0.12
0,2010-08-30 12:00:00,33.24,20.74,5.375872022286245,0.0
0,2010-08-31 12:00:00,28.84,20.74,3.8470768123342687,10.83
0,2010-09-01 12:00:00,29.04,21.24,5.1623637996561245,19.75
0,2010-09-02 12:00:00,21.54,11.74,6.389053137985313,0.04
0,2010-09-03 12:00:00,20.34,8.94,5.162363799656123,0.0
0,2010-09-04 12:00:00,24.94,8.24,3.7013511046643495,0.28
0,2010-09-05 12:00:00,28.84,12.94,7.1344235926947865,0.0
0,2010-09-06 12:00:00,25.24,12.84,6.2801273872430325,1.25
0,2010-09-07 12:00:00,23.84,10.24,3.4132096331752027,0.0
0,2010-09-08 12:00:00,23.84,11.54,3.687817782917155,0.0
0,2010-09-09 12:00:00,21.64,12.74,4.780167361086848,0.0
0,2010-09-10 12:00:00,22.54,13.84,3.7536648758246915,14.33
0,2010-09-11 12:00:00,26.14,11.64,4.001249804748512,0.0
0,2010-09-12 12:00:00,27.84,14.14,4.201190307520002,0.0
0,2010-09-13 12:00:00,28.94,14.34,2.9410882339705484,0.14
0,2010-09-14 12:00:00,28.74,13.14,3.5,0.45
0,2010-09-15 12:00:00,19.94,11.64,6.726812023536855,22.11
0,2010-09-16 12:00:00,24.84,9.14,2.37065391822594,0.0
0,2010-09-17 12:00:00,28.54,13.34,4.045985664828781,0.26
0,2010-09-18 12:00:00,25.54,15.04,3.4655446902326914,0.81
0,2010-09-19 12:00:00,28.84,14.54,3.2572994949804666,0.0
0,2010-09-20 12:00:00,31.54,19.64,5.903388857258175,4.07
0,2010-09-21 12:00:00,29.54,20.04,3.4655446902326914,14.88
0,2010-09-22 12:00:00,31.04,19.64,7.494664769020694,0.0
0,2010-09-23 12:00:00,23.84,12.44,6.198386886924694,4.26
0,2010-09-24 12:00:00,20.14,9.54,4.792702786528704,3.45
0,2010-09-25 12:00:00,17.54,8.14,5.162363799656123,0.75
0,2010-09-26 12:00:00,18.74,6.24,3.5902646142032486,0.0
0,2010-09-27 12:00:00,17.44,7.64,3.2802438933713454,0.4600000000000001
0,2010-09-28 12:00:00,23.34,8.14,2.6627053911388696,0.0
0,2010-09-29 12:00:00,21.14,9.94,6.789698078707183,0.12
0,2010-09-30 12:00:00,21.04,8.14,3.3301651610693423,0.0
0,2010-10-01 12:00:00,16.14,6.04,6.200806399170999,0.22
0,2010-10-02 12:00:00,13.34,4.24,5.412023651093923,0.04
0,2010-10-03 12:00:00,15.74,2.94,2.8635642126552705,0.0
0,2010-10-04 12:00:00,18.34,3.34,2.6,0.0
0,2010-10-05 12:00:00,21.34,6.44,4.604345773288535,0.0
0,2010-10-06 12:00:00,22.64,9.94,3.5,0.0
0,2010-10-07 12:00:00,24.54,7.14,3.0016662039607267,0.0
0,2010-10-08 12:00:00,27.24,11.14,2.80178514522438,0.0
0,2010-10-09 12:00:00,27.94,14.14,3.138470965295043,0.0
0,2010-10-10 12:00:00,26.94,14.84,4.304648650006176,0.0
0,2010-10-11 12:00:00,26.64,13.44,3.014962686336267,0.08
0,2010-10-12 12:00:00,17.24,9.24,5.9169248769948055,1.5099999999999998
0,2010-10-13 12:00:00,18.24,6.74,5.315072906367325,0.0
0,2010-10-14 12:00:00,16.54,6.64,5.661271941887264,0.0
0,2010-10-15 12:00:00,20.24,6.64,4.604345773288535,0.0
0,2010-10-16 12:00:00,20.04,9.44,3.956008088970497,0.0
0,2010-10-17 12:00:00,15.74,5.64,5.8898217290508885,0.4300000000000001
0,2010-10-18 12:00:00,15.74,5.24,3.1400636936215163,0.0
0,2010-10-19 12:00:00,19.44,6.24,6.236184731067546,0.0
0,2010-10-20 12:00:00,15.44,5.14,5.954829972383763,0.0
0,2010-10-21 12:00:00,18.44,4.04,3.911521443121589,0.0
0,2010-10-22 12:00:00,20.64,11.84,7.206247289678589,0.29000000000000004
0,2010-10-23 12:00:00,20.04,14.04,8.792041856133308,1.32
0,2010-10-24 12:00:00,22.84,14.64,8.598837130682265,0.03
0,2010-10-25 12:00:00,18.64,10.74,10.600471687618434,3.64
0,2010-10-26 12:00:00,17.64,7.44,10.480935072788114,0.0
0,2010-10-27 12:00:00,8.54,1.34,6.657326790837295,0.04
0,2010-10-28 12:00:00,10.94,-0.56,4.588027898781784,0.0
0,2010-10-29 12:00:00,14.94,2.64,7.076722405181652,0.0
0,2010-10-30 12:00:00,12.14,3.84,4.792702786528704,0.0
0,2010-10-31 12:00:00,12.34,2.74,4.3,0.0
0,2010-11-01 12:00:00,11.74,1.24,3.9924929555354263,0.0
0,2010-11-02 12:00:00,11.84,0.64,4.103656905736639,0.03
0,2010-11-03 12:00:00,7.04,2.24,7.11125867902441,0.6600000000000001
0,2010-11-04 12:00:00,4.54,-2.06,6.276941930590086,0.0
0,2010-11-05 12:00:00,9.14,-2.66,4.1436698710201325,0.0
0,2010-11-06 12:00:00,13.24,0.24,6.177378084592202,0.0
0,2010-11-07 12:00:00,16.24,3.64,4.044749683231337,0.0
0,2010-11-08 12:00:00,18.14,6.04,3.7696153649941526,0.0
0,2010-11-09 12:00:00,18.74,7.34,5.028916384272064,0.0
0,2010-11-10 12:00:00,20.94,10.84,3.6400549446402586,0.0
0,2010-11-11 12:00:00,18.84,9.94,4.382921400162226,0.0
0,2010-11-12 12:00:00,12.24,3.04,6.560487786742692,3.8
0,2010-11-13 12:00:00,9.04,0.34,6.500769185258004,0.0
0,2010-11-14 12:00:00,11.94,1.34,5.412947441089743,0.0
0,2010-11-15 12:00:00,10.14,2.84,3.9446165846632035,0.0
0,2010-11-16 12:00:00,10.34,2.04,4.004996878900156,1.78
0,2010-11-17 12:00:00,7.24,0.54,3.51283361405006,0.08
0,2010-11-18 12:00:00,10.44,-0.56,7.2897187874430385,0.0
0,2010-11-19 12:00:00,10.04,0.54,3.8013155617496426,0.02
0,2010-11-20 12:00:00,15.34,5.44,9.042676594902641,1.3
0,2010-11-21 12:00:00,17.14,8.44,9.396275858019496,9.71
0,2010-11-22 12:00:00,7.24,-0.56,7.905694150420947,0.0
0,2010-11-23 12:00:00,6.84,-2.06,7.694153624668537,11.28
0,2010-11-24 12:00:00,9.24,-4.86,6.952697318307479,27.270000000000003
0,2010-11-25 12:00:00,2.84,-4.06,7.595393340703298,0.0
0,2010-11-26 12:00:00,3.04,-3.26,5.197114584074512,0.0
0,2010-11-27 12:00:00,5.74,-2.66,5.8591808301161015,0.0
0,2010-11-28 12:00:00,9.04,-0.86,9.087353850269066,22.86
0,2010-11-29 12:00:00,8.84,-1.96,9.118113840043893,5.4499999999999975
0,2010-11-30 12:00:00,-1.56,-3.96,7.6419892698171195,0.66
0,2010-12-01 12:00:00,1.24,-4.46,3.7054014627297813,0.24
0,2010-12-02 12:00:00,1.64,-3.96,3.635931792539568,2.33
0,2010-12-03 12:00:00,-0.06,-5.86,5.508175741568165,3.53
0,2010-12-04 12:00:00,-2.46,-10.26,6.312685640834651,0.26
0,2010-12-05 12:00:00,-6.46,-9.96,6.576473218982952,0.5900000000000001
0,2010-12-06 12:00:00,-7.96,-12.76,5.024937810560445,0.0
0,2010-12-07 12:00:00,-5.66,-12.26,3.0805843601498726,0.0
0,2010-12-08 12:00:00,-1.76,-11.76,7.244308110509933,0.09
0,2010-12-09 12:00:00,1.84,-3.06,5.758472019555187,0.31999999999999995
0,2010-12-10 12:00:00,2.34,-4.76,8.464632301523793,13.39
0,2010-12-11 12:00:00,-1.96,-11.96,15.741982086128797,3.33
0,2010-12-12 12:00:00,-11.06,-14.36,11.05350623105628,0.09
0,2010-12-13 12:00:00,-8.06,-14.06,3.982461550347976,0.0
0,2010-12-14 12:00:00,-4.16,-12.36,5.166236541235795,3.34
0,2010-12-15 12:00:00,-3.76,-6.66,4.72652091923859,3.37
0,2010-12-16 12:00:00,-7.26,-12.66,4.919349550499538,0.17
0,2010-12-17 12:00:00,-4.86,-10.06,4.304648650006176,0.05
0,2010-12-18 12:00:00,-2.86,-10.06,3.3136083051561784,0.88
0,2010-12-19 12:00:00,-0.16,-5.56,6.717886572427371,0.89
0,2010-12-20 12:00:00,1.44,-2.56,6.5069193939989765,0.96
0,2010-12-21 12:00:00,-0.26,-7.16,6.360031446463138,0.21
0,2010-12-22 12:00:00,-1.66,-6.36,3.157530680769389,0.34
0,2010-12-23 12:00:00,-1.56,-3.56,2.6419689627245813,6.869999999999999
0,2010-12-24 12:00:00,-1.16,-4.86,5.748912940721924,2.42
0,2010-12-25 12:00:00,-1.66,-9.66,6.10982814815605,0.6
0,2010-12-26 12:00:00,-5.86,-11.46,4.742362280551752,0.01
0,2010-12-27 12:00:00,-2.36,-10.06,5.021951811795888,0.14
0,2010-12-28 12:00:00,0.74,-4.96,6.676076692189808,2.12
0,2010-12-29 12:00:00,8.34,1.04,8.415461959987699,1.64
0,2010-12-30 12:00:00,12.64,7.24,8.448076704197234,10.72
0,2010-12-31 12:00:00,6.54,-4.86,8.598837130682265,0.06
0,2011-01-01 12:00:00,-2.16,-8.06,5.9808026217222725,0.0
0,2011-01-02 12:00:00,1.74,-5.76,5.745432968889292,0.0
0,2011-01-03 12:00:00,-1.46,-5.86,6.539113089708726,0.0
0,2011-01-04 12:00:00,1.14,-6.26,4.887739763939975,0.03
0,2011-01-05 12:00:00,-1.86,-5.36,6.444377394287209,0.09
0,2011-01-06 12:00:00,-3.46,-7.56,6.220128616033595,0.92
0,2011-01-07 12:00:00,-5.66,-11.06,9.334880824091972,0.06999999999999999
0,2011-01-08 12:00:00,-2.56,-10.26,4.019950248448357,0.0
0,2011-01-09 12:00:00,-2.86,-7.66,5.141984052872977,0.46
0,2011-01-10 12:00:00,-4.06,-5.96,5.385164807134505,6.120000000000001
0,2011-01-11 12:00:00,-5.16,-10.26,6.933974329343887,0.81
0,2011-01-12 12:00:00,-6.16,-10.56,5.2,0.12
0,2011-01-13 12:00:00,-3.26,-10.16,4.94064773081425,0.5800000000000001
0,2011-01-14 12:00:00,-0.56,-9.66,6.041522986797286,0.4700000000000001
0,2011-01-15 12:00:00,-6.06,-11.66,3.54682957019364,0.0
0,2011-01-16 12:00:00,1.44,-8.56,8.309632964216894,4.0
0,2011-01-17 12:00:00,1.14,-5.56,7.021395872616782,6.6800000000000015
0,2011-01-18 12:00:00,-2.76,-6.56,4.304648650006177,0.95
0,2011-01-19 12:00:00,-4.96,-12.46,6.58027355054484,4.22
0,2011-01-20 12:00:00,-12.86,-19.46,5.8728187440104085,0.71
0,2011-01-21 12:00:00,-4.16,-12.66,4.904079934095692,0.76
