Timestamp,tmpc,dwpc,mslp,wdir,wspd,skct,pr1h
2010-05-28,26.483333333333334,15.849999999999996,1014.9833333333335,107.5,5.616666666666667,1.5833333333333333,-0.016666666666666666
2010-05-29,26.008333333333336,9.058333333333335,1014.5833333333334,83.63636363636364,4.841666666666668,0.0,0.0
2010-05-30,28.508333333333336,13.975000000000001,1013.0916666666667,79.16666666666667,4.3500000000000005,2.25,0.0
2010-05-31,29.174999999999997,16.208333333333332,1012.7916666666664,166.0,3.483333333333334,2.75,-0.008333333333333333
2010-06-01,24.599999999999994,18.09166666666667,1012.1333333333333,173.33333333333334,4.208333333333334,3.25,0.14166666666666666
2010-06-02,26.083333333333332,18.741666666666667,1012.5636363636363,97.27272727272727,2.7416666666666667,5.083333333333333,0.0
2010-06-03,23.03333333333333,16.966666666666665,1007.4749999999999,243.63636363636363,4.283333333333334,3.0,-0.016666666666666666
2010-06-04,24.45833333333333,17.85833333333333,1008.4499999999998,146.66666666666666,1.4333333333333333,4.166666666666667,0.0
2010-06-05,27.175,18.29166666666667,1008.2000000000002,195.0,5.525000000000001,2.5,0.0
2010-06-06,25.650000000000002,21.499999999999996,1007.3249999999999,220.83333333333334,6.300000000000001,1.1666666666666667,0.15
2010-06-07,21.899999999999995,13.15,1012.375,306.6666666666667,7.025000000000001,3.4166666666666665,0.0
2010-06-08,22.491666666666664,12.641666666666667,1017.6166666666668,145.0,1.8416666666666668,2.8333333333333335,0.0
2010-06-09,21.158333333333335,15.641666666666666,1015.4166666666666,140.83333333333334,5.283333333333334,5.833333333333333,0.22499999999999998
2010-06-10,24.90833333333333,17.15,1012.2583333333333,288.3333333333333,4.325000000000001,2.0,0.0
2010-06-11,25.191666666666666,15.141666666666664,1015.0916666666668,119.0909090909091,2.190909090909091,0.5454545454545454,0.0
2010-06-12,27.450000000000003,22.908333333333335,1013.6583333333334,179.16666666666666,5.025000000000001,2.5,0.16666666666666666
2010-06-13,26.525000000000002,23.419999999999998,1015.275,241.66666666666666,3.5666666666666678,5.083333333333333,1.0916666666666666
2010-06-14,24.274999999999995,21.933333333333334,1016.3199999999999,126.0,1.4916666666666665,6.833333333333333,2.3583333333333334
2010-06-15,25.36666666666667,22.308333333333334,1011.8583333333332,68.18181818181819,1.8083333333333336,4.75,1.4416666666666664
2010-06-16,25.224999999999998,22.308333333333337,1012.4777777777779,160.0,3.0000000000000004,5.833333333333333,0.6666666666666666
